City ID,City Name,Timezone,Weather Condition,Weather Description,Temperature,Feels Like,Max Temperature,Min Temperature,Humidity,Cloud Coverage,Visibility,Wind Speed,Wind Direction,Atmospheric Pressure (hPa),Sea Level Pressure (hPa),Ground Level Pressure (hPa),Sunrise Time (Local),Sunset Time (Local),Latitude,Longitude
4149453,Butler Beach,-4 UTC,Clouds,overcast clouds,24.86 °C,25.57 °C,25.57 °C,23.31 °C,83%,100%,10000 m,7.45 m/s,165°,1014,1014,1014,06:33 AM,08:09 PM,29.7983,-81.267
4149608,Calhoun,-5 UTC,Clouds,scattered clouds,27.01 °C,28.55 °C,27.01 °C,27.01 °C,66%,25%,10000 m,4.54 m/s,217°,1013,1013,1007,05:48 AM,07:25 PM,30.4169,-85.1666
4149631,Callahan,-4 UTC,Clouds,overcast clouds,27.56 °C,29.95 °C,27.85 °C,26.23 °C,71%,95%,9590 m,3.17 m/s,172°,1013,1013,1012,06:34 AM,08:12 PM,30.5622,-81.8307
4149635,Callaway,-5 UTC,Clear,clear sky,25.75 °C,26.23 °C,26.65 °C,24.95 °C,71%,0%,10000 m,3.58 m/s,264°,1013,1013,1012,05:50 AM,07:26 PM,30.153,-85.5699
4149845,Campbell,-4 UTC,Clouds,overcast clouds,24.99 °C,25.95 °C,25.64 °C,22.77 °C,92%,100%,10000 m,5.69 m/s,152°,1014,1014,1012,06:37 AM,08:07 PM,28.2589,-81.4565
4149912,Candler,-4 UTC,Clouds,overcast clouds,26.48 °C,26.48 °C,27.28 °C,26.1 °C,78%,97%,9603 m,1.79 m/s,179°,1014,1014,1011,06:37 AM,08:10 PM,29.0714,-81.9681
4149959,Cape Canaveral,-4 UTC,Rain,moderate rain,21.33 °C,21.97 °C,22.27 °C,20.59 °C,94%,100%,10000 m,4.02 m/s,87°,1014,1014,1016,06:33 AM,08:03 PM,28.4058,-80.6048
4149962,Cape Coral,-4 UTC,Clouds,overcast clouds,24.46 °C,25.39 °C,25.55 °C,23.88 °C,93%,100%,10000 m,1.34 m/s,261°,1013,1013,1014,06:42 AM,08:06 PM,26.5629,-81.9495
4150066,Carol City,-4 UTC,Clouds,overcast clouds,28.33 °C,32.77 °C,29.45 °C,27.23 °C,79%,100%,10000 m,3.13 m/s,135°,1014,1014,1014,06:36 AM,07:58 PM,25.9407,-80.2456
4150103,Carrabelle,-4 UTC,Clear,clear sky,24.42 °C,24.82 °C,24.42 °C,24.42 °C,73%,2%,10000 m,4.83 m/s,216°,1013,1013,1013,06:47 AM,08:22 PM,29.8533,-84.6644
4150115,Carrollwood,-4 UTC,Clouds,broken clouds,28.17 °C,31.89 °C,28.98 °C,27.16 °C,76%,76%,10000 m,0.89 m/s,174°,1014,1014,1012,06:41 AM,08:10 PM,28.05,-82.4929
4150118,Carrollwood Village,-4 UTC,Clouds,broken clouds,28.11 °C,31.6 °C,28.95 °C,26.72 °C,75%,77%,10000 m,0.89 m/s,0°,1014,1014,1012,06:41 AM,08:11 PM,28.0675,-82.5209
4150159,Carver Ranches,-4 UTC,Clouds,overcast clouds,28.45 °C,33.07 °C,29.45 °C,27.23 °C,79%,100%,10000 m,3.13 m/s,135°,1014,1014,1014,06:36 AM,07:58 PM,25.9884,-80.1923
4150190,Casselberry,-4 UTC,Clouds,overcast clouds,22.55 °C,23.11 °C,24.02 °C,21.68 °C,86%,100%,10000 m,0.89 m/s,153°,1014,1014,1012,06:36 AM,08:07 PM,28.6778,-81.3279
4150340,Cedar Grove,-5 UTC,Clear,clear sky,25.7 °C,26.21 °C,26.64 °C,24.95 °C,72%,0%,10000 m,3.58 m/s,264°,1013,1013,1012,05:50 AM,07:27 PM,30.171,-85.6252
4150394,Celebration,-4 UTC,Clouds,overcast clouds,25.22 °C,26.17 °C,25.62 °C,24.48 °C,91%,100%,10000 m,6.17 m/s,153°,1014,1014,1011,06:37 AM,08:07 PM,28.3253,-81.5331
4150517,Century,-5 UTC,Clouds,broken clouds,23.65 °C,23.85 °C,23.65 °C,23.65 °C,68%,76%,10000 m,3.74 m/s,189°,1012,1012,1004,05:55 AM,07:35 PM,30.9732,-87.2639
4150524,Century Village,-4 UTC,Clouds,overcast clouds,26.85 °C,29.5 °C,27.79 °C,26.09 °C,81%,100%,10000 m,0.45 m/s,169°,1014,1014,1015,06:34 AM,07:59 PM,26.7139,-80.1289
4150627,Charlotte,-4 UTC,Clouds,overcast clouds,26.9 °C,29.35 °C,27.21 °C,26.62 °C,78%,100%,10000 m,4.1 m/s,181°,1014,1014,1014,06:41 AM,08:06 PM,26.917,-81.9165
4150632,Charlotte Harbor,-4 UTC,Clouds,overcast clouds,26.92 °C,29.93 °C,27.25 °C,26.66 °C,84%,100%,10000 m,2.24 m/s,225°,1013,1013,1014,06:42 AM,08:07 PM,26.9584,-82.067
4150637,Charlotte Park,-4 UTC,Clouds,overcast clouds,26.7 °C,29.24 °C,27.26 °C,26.67 °C,82%,100%,10000 m,1.34 m/s,310°,1014,1014,1014,06:42 AM,08:07 PM,26.9101,-82.054
4150673,Chattahoochee,-4 UTC,Clouds,scattered clouds,27.44 °C,29.32 °C,27.44 °C,27.44 °C,67%,31%,10000 m,5.12 m/s,199°,1013,1013,1006,06:46 AM,08:25 PM,30.7052,-84.843
4150727,Cheval,-4 UTC,Clouds,broken clouds,28.14 °C,31.22 °C,29.01 °C,27.11 °C,72%,83%,10000 m,2.68 m/s,153°,1014,1014,1012,06:41 AM,08:11 PM,28.1486,-82.5145
4150733,Chiefland,-4 UTC,Clouds,overcast clouds,26.67 °C,29.1 °C,27.81 °C,26.67 °C,81%,85%,10000 m,1.34 m/s,255°,1012,1012,1012,06:40 AM,08:14 PM,29.475,-82.8598
4150769,Chipley,-5 UTC,Clouds,scattered clouds,27.7 °C,28.04 °C,27.7 °C,27.7 °C,49%,42%,10000 m,1.79 m/s,209°,1012,1012,1007,05:49 AM,07:28 PM,30.7819,-85.5385
4150880,Christmas,-4 UTC,Clouds,overcast clouds,21.73 °C,22.49 °C,22.86 °C,20.53 °C,97%,100%,9485 m,0.45 m/s,111°,1015,1015,1014,06:35 AM,08:05 PM,28.5364,-81.0176
4150914,Chuluota,-4 UTC,Clouds,overcast clouds,22.11 °C,22.94 °C,22.83 °C,21.02 °C,98%,100%,10000 m,4.82 m/s,152°,1014,1014,1014,06:35 AM,08:06 PM,28.6419,-81.1234
4151140,Citrus,-4 UTC,Clouds,overcast clouds,27.61 °C,30.28 °C,28.13 °C,26.03 °C,73%,100%,7584 m,4.53 m/s,198°,1014,1014,1011,06:40 AM,08:12 PM,28.8747,-82.4582
4151153,Citrus Hills,-4 UTC,Clouds,overcast clouds,27.59 °C,30.24 °C,28.12 °C,26.02 °C,73%,100%,7771 m,4.41 m/s,196°,1014,1014,1011,06:40 AM,08:12 PM,28.8883,-82.4326
4151157,Citrus Park,-4 UTC,Clouds,broken clouds,27.99 °C,31.33 °C,28.98 °C,26.61 °C,75%,75%,10000 m,2.68 m/s,153°,1014,1014,1012,06:42 AM,08:11 PM,28.0784,-82.5698
4151162,Citrus Ridge,-4 UTC,Clouds,overcast clouds,25.19 °C,26.11 °C,25.55 °C,24.41 °C,90%,100%,10000 m,1.79 m/s,0°,1014,1014,1010,06:38 AM,08:07 PM,28.3339,-81.6423
4151163,Citrus Springs,-4 UTC,Clouds,overcast clouds,27.24 °C,29.08 °C,28.85 °C,27.05 °C,68%,95%,7843 m,4.79 m/s,198°,1014,1014,1011,06:40 AM,08:12 PM,28.9975,-82.4707
4151207,Clarcona,-4 UTC,Clouds,overcast clouds,23.88 °C,24.75 °C,25.6 °C,21.61 °C,93%,100%,10000 m,1.34 m/s,209°,1014,1014,1011,06:36 AM,08:07 PM,28.6128,-81.4987
4151245,Clay,-4 UTC,Clouds,broken clouds,27.08 °C,29.63 °C,27.87 °C,25.95 °C,77%,84%,10000 m,4.46 m/s,173°,1013,1013,1010,06:35 AM,08:11 PM,29.9997,-81.8332
4151316,Clearwater,-4 UTC,Clouds,broken clouds,27.37 °C,29.4 °C,28.84 °C,26.62 °C,69%,70%,10000 m,1.79 m/s,165°,1013,1013,1013,06:43 AM,08:11 PM,27.9659,-82.8001
4151352,Clermont,-4 UTC,Clouds,overcast clouds,25.3 °C,26.26 °C,26.57 °C,24.41 °C,91%,100%,6803 m,6.88 m/s,157°,1014,1014,1011,06:38 AM,08:08 PM,28.5494,-81.7729
4151366,Clewiston,-4 UTC,Clouds,overcast clouds,26.39 °C,26.39 °C,26.39 °C,26.39 °C,81%,100%,8378 m,4.5 m/s,138°,1014,1014,1015,06:37 AM,08:02 PM,26.7542,-80.9337
4151416,Cleveland,-4 UTC,Clouds,overcast clouds,27.02 °C,29.6 °C,27.25 °C,26.66 °C,78%,100%,10000 m,2.24 m/s,225°,1014,1014,1014,06:41 AM,08:06 PM,26.9617,-81.984
4151440,Cocoa,-4 UTC,Rain,moderate rain,21.33 °C,21.97 °C,22.28 °C,20.6 °C,94%,100%,10000 m,4.02 m/s,87°,1014,1014,1015,06:34 AM,08:04 PM,28.3861,-80.742
4151441,Cocoa Beach,-4 UTC,Rain,moderate rain,21.42 °C,22.07 °C,22.28 °C,20.6 °C,94%,100%,10000 m,9.01 m/s,159°,1016,1016,1016,06:33 AM,08:03 PM,28.32,-80.6076
4151455,Coconut Creek,-4 UTC,Clouds,overcast clouds,28.14 °C,32.78 °C,29.43 °C,27.23 °C,82%,100%,7930 m,1.79 m/s,0°,1014,1014,1015,06:35 AM,07:58 PM,26.2518,-80.1789
4151550,Collier,-4 UTC,Rain,moderate rain,27.21 °C,30.21 °C,27.79 °C,27.21 °C,80%,100%,10000 m,4.31 m/s,209°,1013,1013,1014,06:41 AM,08:03 PM,26.1337,-81.4831
4151595,Columbia,-4 UTC,Clouds,broken clouds,26.85 °C,29 °C,26.85 °C,26.85 °C,75%,80%,9166 m,4.15 m/s,197°,1013,1013,1009,06:38 AM,08:15 PM,30.2508,-82.6243
4151607,Combee Settlement,-4 UTC,Clouds,overcast clouds,25.51 °C,26.49 °C,27.2 °C,24.47 °C,91%,99%,10000 m,1.34 m/s,111°,1014,1014,1009,06:39 AM,08:08 PM,28.0584,-81.9054
4151745,Conway,-4 UTC,Clouds,overcast clouds,22.85 °C,23.65 °C,24.45 °C,21.03 °C,94%,100%,10000 m,1.79 m/s,152°,1014,1014,1012,06:36 AM,08:07 PM,28.5028,-81.3306
4151824,Cooper City,-4 UTC,Clouds,overcast clouds,28.78 °C,32.97 °C,29.44 °C,27.23 °C,74%,100%,5124 m,3.13 m/s,106°,1014,1014,1014,06:36 AM,07:58 PM,26.0573,-80.2717
4151871,Coral Gables,-4 UTC,Clouds,overcast clouds,28.57 °C,34.15 °C,29.44 °C,27.22 °C,83%,100%,10000 m,2.68 m/s,147°,1014,1014,1014,06:37 AM,07:57 PM,25.7215,-80.2684
4151909,Coral Springs,-4 UTC,Clouds,overcast clouds,28.63 °C,33.35 °C,29.43 °C,27.77 °C,78%,100%,6793 m,2.68 m/s,122°,1014,1014,1015,06:36 AM,07:58 PM,26.2712,-80.2706
4151921,Coral Terrace,-4 UTC,Clouds,overcast clouds,28.62 °C,33.9 °C,29.45 °C,27.23 °C,81%,100%,10000 m,2.68 m/s,147°,1014,1014,1014,06:37 AM,07:58 PM,25.7459,-80.3045
4152003,Cortez,-4 UTC,Clouds,broken clouds,26.87 °C,29.45 °C,28.36 °C,26.15 °C,80%,53%,10000 m,2.24 m/s,140°,1013,1013,1014,06:43 AM,08:10 PM,27.4692,-82.6862
4152014,Cosmo,-4 UTC,Clouds,overcast clouds,26.98 °C,29.51 °C,27.77 °C,25.51 °C,78%,94%,10000 m,1.34 m/s,77°,1013,1013,1013,06:33 AM,08:11 PM,30.3647,-81.5154
4152064,Country Walk,-4 UTC,Clouds,overcast clouds,28.5 °C,33.57 °C,29.45 °C,27.23 °C,81%,100%,10000 m,2.68 m/s,76°,1014,1014,1014,06:37 AM,07:58 PM,25.634,-80.4323
4152093,Country Club,-4 UTC,Clouds,overcast clouds,28.57 °C,33.57 °C,29.45 °C,27.23 °C,80%,100%,10000 m,2.68 m/s,165°,1014,1014,1014,06:36 AM,07:58 PM,25.9482,-80.317
4152267,Crawfordville,-4 UTC,Clouds,few clouds,24.4 °C,24.67 °C,24.4 °C,24.39 °C,68%,16%,10000 m,4.91 m/s,199°,1013,1013,1011,06:45 AM,08:22 PM,30.176,-84.3752
4152291,Crescent City,-4 UTC,Clouds,overcast clouds,25.84 °C,26.65 °C,26.69 °C,24.43 °C,83%,99%,8168 m,1.34 m/s,144°,1014,1014,1013,06:35 AM,08:09 PM,29.4303,-81.5106
4152311,Crestview,-5 UTC,Clouds,few clouds,25.58 °C,25.84 °C,25.59 °C,24.02 °C,63%,17%,10000 m,5.4 m/s,222°,1013,1013,1006,05:53 AM,07:32 PM,30.7621,-86.5705
4152360,Crooked Lake Park,-4 UTC,Clouds,overcast clouds,24.56 °C,25.53 °C,25.61 °C,23.79 °C,94%,100%,8597 m,5.23 m/s,157°,1014,1014,1011,06:38 AM,08:06 PM,27.8292,-81.584
4152395,Cross City,-4 UTC,Clouds,broken clouds,27.1 °C,29.57 °C,27.1 °C,27.1 °C,76%,68%,10000 m,3.17 m/s,211°,1012,1012,1011,06:41 AM,08:16 PM,29.6344,-83.1251
4152472,Crystal Lake,-4 UTC,Clouds,overcast clouds,25.51 °C,26.52 °C,27.17 °C,24.44 °C,92%,99%,10000 m,1.34 m/s,111°,1014,1014,1009,06:39 AM,08:08 PM,28.0356,-81.9084
4152487,Crystal River,-4 UTC,Clouds,broken clouds,27.43 °C,29.71 °C,28.33 °C,26.23 °C,71%,57%,4840 m,1.79 m/s,191°,1013,1013,1012,06:40 AM,08:12 PM,28.9025,-82.5926
4152498,Crystal Springs,-4 UTC,Clouds,overcast clouds,28.01 °C,31.24 °C,28.99 °C,26.56 °C,74%,100%,10000 m,5.14 m/s,185°,1014,1014,1010,06:40 AM,08:09 PM,28.1814,-82.1576
4152513,Cudjoe Key,-4 UTC,Clouds,overcast clouds,27.42 °C,32.23 °C,30 °C,27.22 °C,92%,89%,10000 m,2.24 m/s,201°,1015,1015,1015,06:43 AM,08:01 PM,24.6715,-81.4984
4152564,Cutler,-4 UTC,Clouds,overcast clouds,28.14 °C,32.95 °C,29.44 °C,27.22 °C,83%,100%,10000 m,2.68 m/s,76°,1014,1014,1014,06:37 AM,07:57 PM,25.6151,-80.3106
4152574,Cutler Ridge,-4 UTC,Clouds,overcast clouds,28.08 °C,32.79 °C,29.45 °C,27.23 °C,83%,100%,10000 m,2.68 m/s,76°,1014,1014,1014,06:37 AM,07:58 PM,25.5807,-80.3467
4152628,Cypress Gardens,-4 UTC,Clouds,overcast clouds,24.89 °C,25.89 °C,25.52 °C,23.75 °C,94%,100%,10000 m,1.34 m/s,202°,1014,1014,1010,06:38 AM,08:07 PM,27.9939,-81.6901
4152639,Cypress Lake,-4 UTC,Clouds,overcast clouds,24.41 °C,25.36 °C,25.55 °C,23.88 °C,94%,100%,10000 m,0.89 m/s,258°,1013,1013,1014,06:42 AM,08:05 PM,26.5381,-81.8992
4152649,Cypress Lakes,-4 UTC,Clouds,overcast clouds,26.89 °C,29.59 °C,27.79 °C,26.09 °C,81%,100%,10000 m,0.45 m/s,169°,1014,1014,1015,06:34 AM,07:59 PM,26.7278,-80.1228
4152671,Cypress Quarters,-4 UTC,Rain,heavy intensity rain,22.79 °C,23.32 °C,22.79 °C,22.79 °C,84%,100%,10000 m,5.57 m/s,137°,1014,1014,1014,06:36 AM,08:02 PM,27.252,-80.814
4152695,Dade City,-4 UTC,Clouds,overcast clouds,28.14 °C,31.22 °C,28.92 °C,26.61 °C,72%,97%,10000 m,1.34 m/s,182°,1014,1014,1010,06:40 AM,08:10 PM,28.3647,-82.1959
4152772,Dania Beach,-4 UTC,Clouds,overcast clouds,28.56 °C,33.17 °C,29.44 °C,27.23 °C,78%,100%,9515 m,0.45 m/s,105°,1014,1014,1015,06:35 AM,07:58 PM,26.0523,-80.1439
4152805,Davenport,-4 UTC,Clouds,overcast clouds,25.01 °C,25.97 °C,25.61 °C,24.47 °C,92%,100%,10000 m,1.79 m/s,125°,1014,1014,1011,06:38 AM,08:07 PM,28.1614,-81.6017
4152820,Davie,-4 UTC,Clouds,overcast clouds,28.7 °C,32.78 °C,29.44 °C,27.23 °C,74%,100%,5793 m,3.13 m/s,106°,1014,1014,1014,06:36 AM,07:58 PM,26.0629,-80.2331
4152872,Daytona Beach,-4 UTC,Clouds,overcast clouds,22.39 °C,23.11 °C,23.35 °C,21.67 °C,93%,100%,10000 m,1.79 m/s,181°,1014,1014,1015,06:33 AM,08:07 PM,29.2108,-81.0228
4152881,Daytona Beach Shores,-4 UTC,Clouds,overcast clouds,22.12 °C,22.79 °C,23.35 °C,21.67 °C,92%,100%,10000 m,1.79 m/s,181°,1015,1015,1015,06:33 AM,08:06 PM,29.1761,-80.9828
4152888,DeFuniak Springs,-5 UTC,Clear,clear sky,25.73 °C,26 °C,25.73 °C,25.73 °C,63%,2%,10000 m,5.31 m/s,207°,1012,1012,1005,05:51 AM,07:30 PM,30.721,-86.1152
4152890,DeLand,-4 UTC,Clouds,overcast clouds,22.93 °C,23.81 °C,23.38 °C,22.19 °C,97%,100%,2894 m,0.45 m/s,257°,1014,1014,1013,06:35 AM,08:07 PM,29.0283,-81.3031
4152898,De Leon Springs,-4 UTC,Clouds,overcast clouds,23.29 °C,24.26 °C,23.36 °C,22.17 °C,99%,100%,4824 m,0.45 m/s,257°,1014,1014,1013,06:35 AM,08:08 PM,29.1194,-81.3514
4152926,DeBary,-4 UTC,Clouds,overcast clouds,22.78 °C,23.2 °C,23.36 °C,21.69 °C,80%,100%,5267 m,0.45 m/s,154°,1014,1014,1013,06:35 AM,08:07 PM,28.8831,-81.3087
4153071,Deerfield Beach,-4 UTC,Clouds,overcast clouds,27.79 °C,32.16 °C,28.89 °C,27.23 °C,84%,100%,10000 m,2.24 m/s,109°,1014,1014,1015,06:35 AM,07:58 PM,26.3184,-80.0998
4153132,Delray Beach,-4 UTC,Clouds,overcast clouds,26.95 °C,29.81 °C,28.34 °C,26.1 °C,82%,100%,10000 m,5.56 m/s,133°,1014,1014,1015,06:34 AM,07:58 PM,26.4615,-80.0728
4153146,Deltona,-4 UTC,Clouds,overcast clouds,22.72 °C,23.19 °C,23.37 °C,21.7 °C,82%,100%,3242 m,0.45 m/s,154°,1014,1014,1013,06:35 AM,08:07 PM,28.9005,-81.2637
4153186,Desoto Lakes,-4 UTC,Clouds,overcast clouds,27.41 °C,28.36 °C,28.31 °C,26.1 °C,57%,95%,10000 m,2.68 m/s,256°,1013,1013,1013,06:43 AM,08:09 PM,27.3714,-82.4898
4153188,Destin,-5 UTC,Clear,clear sky,24.87 °C,25.37 °C,25.68 °C,23.87 °C,75%,7%,10000 m,4.92 m/s,228°,1013,1013,1011,05:53 AM,07:31 PM,30.3935,-86.4958
4153352,Dixie,-4 UTC,Clouds,broken clouds,27.13 °C,29.63 °C,27.13 °C,27.13 °C,76%,63%,10000 m,3.12 m/s,216°,1012,1012,1011,06:41 AM,08:16 PM,29.6247,-83.1665
4153367,Doctor Phillips,-4 UTC,Clouds,overcast clouds,23.94 °C,24.82 °C,25.57 °C,22.71 °C,93%,100%,10000 m,1.34 m/s,127°,1014,1014,1011,06:37 AM,08:07 PM,28.4495,-81.4923
4153471,Doral,-4 UTC,Clouds,overcast clouds,28.67 °C,34.04 °C,29.45 °C,27.23 °C,81%,100%,10000 m,0.89 m/s,169°,1014,1014,1014,06:37 AM,07:58 PM,25.8195,-80.3553
4153553,Dover,-4 UTC,Clouds,overcast clouds,27.65 °C,30.72 °C,28.92 °C,26.49 °C,76%,100%,7949 m,1.34 m/s,303°,1014,1014,1011,06:40 AM,08:09 PM,27.9942,-82.2195
4153757,Dundee,-4 UTC,Clouds,overcast clouds,24.71 °C,25.69 °C,25.53 °C,23.7 °C,94%,100%,10000 m,2.68 m/s,160°,1014,1014,1011,06:38 AM,08:07 PM,28.0225,-81.6192
4153759,Dunedin,-4 UTC,Clouds,broken clouds,27.58 °C,29.88 °C,28.91 °C,26.61 °C,70%,70%,10000 m,1.79 m/s,360°,1013,1013,1013,06:43 AM,08:11 PM,28.0197,-82.7718
4153790,Dunnellon,-4 UTC,Clouds,overcast clouds,28.95 °C,33.97 °C,28.95 °C,27.15 °C,77%,96%,6715 m,4.75 m/s,197°,1014,1014,1011,06:39 AM,08:12 PM,29.0491,-82.4609
4153840,Duval,-4 UTC,Clouds,overcast clouds,27.12 °C,29.61 °C,27.83 °C,25.57 °C,76%,99%,10000 m,1.34 m/s,97°,1013,1013,1013,06:34 AM,08:11 PM,30.3569,-81.6315
4153884,Eagle Lake,-4 UTC,Clouds,overcast clouds,24.97 °C,26 °C,26.21 °C,23.77 °C,95%,100%,10000 m,1.34 m/s,202°,1014,1014,1010,06:39 AM,08:07 PM,27.9784,-81.7565
4154008,East Lake,-4 UTC,Clouds,broken clouds,27.88 °C,31.09 °C,28.96 °C,26.64 °C,75%,66%,10000 m,2.68 m/s,153°,1013,1013,1013,06:42 AM,08:11 PM,28.1108,-82.6948
4154023,East Milton,-5 UTC,Clouds,broken clouds,24.54 °C,24.83 °C,26.39 °C,23.3 °C,68%,57%,10000 m,3.13 m/s,22°,1012,1012,1009,05:55 AM,07:33 PM,30.6152,-87.0216
4154031,East Naples,-4 UTC,Clouds,overcast clouds,27.49 °C,29.1 °C,27.79 °C,26.68 °C,64%,100%,10000 m,6.44 m/s,189°,1014,1014,1014,06:42 AM,08:04 PM,26.1384,-81.7665
4154037,East Palatka,-4 UTC,Clouds,overcast clouds,26.18 °C,26.18 °C,27.34 °C,26.17 °C,81%,93%,10000 m,0.89 m/s,163°,1013,1013,1012,06:35 AM,08:10 PM,29.6583,-81.5984
4154047,East Pensacola Heights,-5 UTC,Clouds,broken clouds,23.99 °C,24.32 °C,25.84 °C,22.81 °C,72%,63%,10000 m,3.13 m/s,240°,1011,1011,1010,05:56 AM,07:33 PM,30.4288,-87.18
4154051,East Perrine,-4 UTC,Clouds,overcast clouds,28.11 °C,32.87 °C,29.45 °C,27.23 °C,83%,100%,10000 m,2.68 m/s,76°,1014,1014,1014,06:37 AM,07:58 PM,25.6087,-80.3389
4154106,Eastpoint,-4 UTC,Clear,clear sky,27.07 °C,29.06 °C,27.07 °C,27.07 °C,71%,4%,10000 m,5.31 m/s,218°,1013,1013,1013,06:48 AM,08:23 PM,29.7366,-84.8785
4154127,Eatonville,-4 UTC,Clouds,overcast clouds,23.14 °C,23.96 °C,24.47 °C,21.61 °C,94%,100%,10000 m,1.79 m/s,220°,1014,1014,1012,06:36 AM,08:07 PM,28.6147,-81.3806
4154205,Edgewater,-4 UTC,Clouds,overcast clouds,21.67 °C,22.24 °C,22.83 °C,21.67 °C,90%,100%,10000 m,5.63 m/s,159°,1014,1014,1015,06:33 AM,08:06 PM,28.9889,-80.9023
4154216,Edgewood,-4 UTC,Clouds,overcast clouds,23.02 °C,23.83 °C,24.49 °C,21.06 °C,94%,100%,10000 m,1.79 m/s,220°,1014,1014,1011,06:36 AM,08:07 PM,28.4861,-81.3723
4154270,Eglin,-5 UTC,Clear,clear sky,24.4 °C,24.83 °C,25.68 °C,23.87 °C,74%,6%,10000 m,6.26 m/s,257°,1012,1012,1010,05:53 AM,07:31 PM,30.463,-86.5394
4154280,Egypt Lake-Leto,-4 UTC,Clouds,broken clouds,28.03 °C,31.42 °C,28.92 °C,26.62 °C,75%,71%,10000 m,0.89 m/s,174°,1014,1014,1012,06:42 AM,08:10 PM,28.0177,-82.5062
4154299,El Portal,-4 UTC,Clouds,overcast clouds,28.04 °C,32.04 °C,29.45 °C,27.23 °C,79%,100%,10000 m,3.13 m/s,135°,1014,1014,1015,06:36 AM,07:57 PM,25.8554,-80.1931
4154336,Elfers,-4 UTC,Clouds,broken clouds,28.11 °C,31.6 °C,28.89 °C,27.13 °C,75%,55%,10000 m,2.24 m/s,221°,1013,1013,1013,06:42 AM,08:12 PM,28.2167,-82.7223
4154367,Ellenton,-4 UTC,Clouds,broken clouds,27.29 °C,28.8 °C,28.94 °C,26.14 °C,64%,78%,10000 m,6.7 m/s,205°,1014,1014,1013,06:42 AM,08:10 PM,27.5217,-82.5276
4154465,Englewood,-4 UTC,Clouds,overcast clouds,28.23 °C,31.12 °C,28.33 °C,27.21 °C,70%,100%,10000 m,6.28 m/s,189°,1014,1014,1014,06:43 AM,08:08 PM,26.962,-82.3526
4154489,Ensley,-5 UTC,Clouds,broken clouds,24.21 °C,24.57 °C,25.3 °C,22.52 °C,72%,73%,10000 m,1.34 m/s,135°,1011,1011,1009,05:56 AM,07:34 PM,30.5188,-87.2728
4154550,Escambia,-5 UTC,Clouds,overcast clouds,24.83 °C,25.25 °C,25.61 °C,23.57 °C,72%,85%,10000 m,4.34 m/s,215°,1011,1011,1007,05:56 AM,07:34 PM,30.6669,-87.3333
4154568,Estero,-4 UTC,Rain,moderate rain,24.27 °C,25.26 °C,24.99 °C,22.81 °C,96%,100%,8474 m,5.85 m/s,184°,1014,1014,1014,06:41 AM,08:05 PM,26.4381,-81.8067
4154606,Eustis,-4 UTC,Clouds,overcast clouds,25.03 °C,25.73 °C,27.21 °C,24.38 °C,82%,100%,10000 m,3.13 m/s,176°,1014,1014,1011,06:37 AM,08:09 PM,28.8528,-81.6853
4154769,Fairview Shores,-4 UTC,Clouds,overcast clouds,23.19 °C,24.02 °C,24.48 °C,21.62 °C,94%,100%,10000 m,1.79 m/s,220°,1014,1014,1011,06:36 AM,08:07 PM,28.5911,-81.3942
4154937,Feather Sound,-4 UTC,Clouds,broken clouds,27.65 °C,30.24 °C,28.99 °C,26.67 °C,72%,66%,10000 m,4.47 m/s,252°,1014,1014,1013,06:42 AM,08:11 PM,27.9097,-82.657
4154972,Fellsmere,-4 UTC,Rain,heavy intensity rain,23.77 °C,24.58 °C,24.45 °C,22.75 °C,91%,100%,10000 m,0.45 m/s,166°,1015,1015,1015,06:34 AM,08:02 PM,27.7678,-80.6014
4155000,Fern Park,-4 UTC,Clouds,overcast clouds,23.03 °C,23.69 °C,24.49 °C,21.63 °C,88%,100%,10000 m,1.79 m/s,138°,1014,1014,1012,06:36 AM,08:07 PM,28.6492,-81.3512
4155006,Fernandina Beach,-4 UTC,Clouds,overcast clouds,25.74 °C,26.41 °C,26.72 °C,25.54 °C,78%,94%,10000 m,3.13 m/s,145°,1014,1014,1014,06:33 AM,08:11 PM,30.6697,-81.4626
4155017,Ferry Pass,-5 UTC,Clouds,broken clouds,24.18 °C,24.53 °C,25.64 °C,22.6 °C,72%,73%,10000 m,0.89 m/s,331°,1011,1011,1009,05:56 AM,07:34 PM,30.5102,-87.2125
4155430,Fish Hawk,-4 UTC,Clouds,overcast clouds,27.88 °C,31.23 °C,29.38 °C,26.58 °C,76%,100%,5169 m,1.34 m/s,190°,1013,1013,1011,06:41 AM,08:09 PM,27.8506,-82.2109
4155502,Five Points,-4 UTC,Clouds,broken clouds,26.73 °C,28.7 °C,26.73 °C,26.73 °C,74%,79%,8950 m,4.47 m/s,197°,1013,1013,1009,06:38 AM,08:15 PM,30.2091,-82.6374
4155533,Flagler Beach,-4 UTC,Clouds,overcast clouds,23.88 °C,24.36 °C,25.61 °C,23.33 °C,78%,100%,10000 m,0.89 m/s,198°,1016,1016,1015,06:33 AM,08:07 PM,29.475,-81.127
4155535,Flagler,-4 UTC,Clouds,overcast clouds,24.79 °C,25.44 °C,25.59 °C,23.3 °C,81%,100%,10000 m,0.89 m/s,220°,1015,1015,1014,06:34 AM,08:08 PM,29.4586,-81.2915
